created_at	entities	source	public_metrics	id	text	author_id
2022-02-26 20:55:19+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'pwwanat', 'id': '3340955391'}, {'start': 18, 'end': 30, 'username': 'BankPekaoSA', 'id': '954395877510144001'}]}	Twitter Web App	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497676674745438213	RT @pwwanat: Halo @BankPekaoSA. Na stronie głównej wspieracie Ukrainę, a jednocześnie płacicie Rosjanom za reklamy na propagandowej stronie…	754604381048344576
2022-02-26 21:15:22+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'pwwanat', 'id': '3340955391'}, {'start': 13, 'end': 20, 'username': 'SUBWAY', 'id': '20632796'}, {'start': 21, 'end': 35, 'username': 'SUBWAY_Polska', 'id': '2563517508'}], 'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/VEuMSirrfR', 'expanded_url': 'https://twitter.com/pwwanat/status/1497677662134878214?s=20&t=ccoJPoQxiUGov9BEk0pqWA', 'display_url': 'twitter.com/pwwanat/status…'}]}	Twitter for Android	{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497681719452917771	"RT @pwwanat: @SUBWAY @SUBWAY_Polska 

https://t.co/VEuMSirrfR"	754604381048344576
2022-02-27 07:05:42+00:00	{'mentions': [{'start': 3, 'end': 12, 'username': 'becca2uk', 'id': '165247598'}], 'annotations': [{'start': 42, 'end': 45, 'probability': 0.5957, 'type': 'Place', 'normalized_text': 'West'}, {'start': 79, 'end': 85, 'probability': 0.9907, 'type': 'Place', 'normalized_text': 'Ukraine'}]}	Twitter for Android	{'retweet_count': 211, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497830283089006592	RT @becca2uk: Newspaper columnists in the West who blame the Russian attack on Ukraine on Western decadence and LGBT rights as if that hasn…	754604381048344576
2022-02-27 07:16:38+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'OtherSideofHope', 'id': '1388446952124260355'}]}	Twitter for Android	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497833033784832009	"RT @OtherSideofHope: ""The Other Side of Hope is more than a magazine – it constitutes a tool for building empathy, for generating understan…"	754604381048344576
2022-02-27 08:11:27+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 39, 'end': 45, 'probability': 0.7286, 'type': 'Organization', 'normalized_text': 'GB News'}, {'start': 76, 'end': 82, 'probability': 0.8843, 'type': 'Place', 'normalized_text': 'Britain'}]}	Twitter for Android	{'retweet_count': 142, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497846829408526340	"RT @StopFundingHate: It's amazing that GB News try to market themselves as ""Britain's News Channel"", while pushing out messages like this:…"	754604381048344576
2022-02-27 08:49:18+00:00	{'annotations': [{'start': 31, 'end': 37, 'probability': 0.8932, 'type': 'Place', 'normalized_text': 'Britain'}, {'start': 142, 'end': 148, 'probability': 0.9696, 'type': 'Place', 'normalized_text': 'Britain'}], 'urls': [{'start': 151, 'end': 174, 'url': 'https://t.co/X3In2uLxRt', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1496896861818572802/video/1', 'display_url': 'pic.twitter.com/X3In2uLxRt'}]}	Twitter for Android	{'retweet_count': 121, 'reply_count': 39, 'like_count': 415, 'quote_count': 24}	1497856353725034499	"They actually use the tagline ""Britain's News Channel"" - and yet  they've been pushing out this kind of message. 

GB News does not speak for Britain. https://t.co/X3In2uLxRt"	754604381048344576
2022-02-27 09:22:13+00:00	{'mentions': [{'start': 53, 'end': 69, 'username': 'AJBellYouinvest', 'id': '331163265'}, {'start': 70, 'end': 86, 'username': 'CMC_AlphaAlerts', 'id': '1202756485698113536'}, {'start': 109, 'end': 124, 'username': 'Castleacre_ins', 'id': '326708867'}, {'start': 125, 'end': 135, 'username': 'netwealth', 'id': '3401294217'}, {'start': 136, 'end': 146, 'username': 'Telegraph', 'id': '16343974'}, {'start': 154, 'end': 163, 'username': 'GoogleUK', 'id': '2232721860'}], 'hashtags': [{'start': 87, 'end': 100, 'tag': 'TrailFinders'}, {'start': 101, 'end': 108, 'tag': 'JFoodo'}], 'urls': [{'start': 164, 'end': 187, 'url': 'https://t.co/W7RQhNlt7d', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1497864637852921856/photo/1', 'display_url': 'pic.twitter.com/W7RQhNlt7d'}]}	Twitter Web App	{'retweet_count': 120, 'reply_count': 18, 'like_count': 261, 'quote_count': 4}	1497864637852921856	"This week's Spectator advertisers include @GuinessGI @AJBellYouinvest @CMC_AlphaAlerts #TrailFinders #JFoodo @Castleacre_ins @netwealth @Telegraph
 &amp; @GoogleUK https://t.co/W7RQhNlt7d"	754604381048344576
2022-02-27 09:35:46+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}]}	Twitter Web App	{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497868047259820036	"RT @StopFundingHate: Funding ""anti woke"" media is bad for your brand, and bad for business..."	754604381048344576
2022-02-27 10:09:09+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'benjamincohen', 'id': '17539313'}], 'annotations': [{'start': 117, 'end': 122, 'probability': 0.9749, 'type': 'Place', 'normalized_text': 'Russia'}]}	Twitter for Android	{'retweet_count': 44, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497876447935049730	RT @benjamincohen: That  totally reliable source Spiked all but blames trans people and trans allies in the West for Russia invading Ukrain…	754604381048344576
2022-02-27 10:12:55+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'brokenbottleboy', 'id': '16288901'}], 'annotations': [{'start': 21, 'end': 30, 'probability': 0.9314, 'type': 'Person', 'normalized_text': 'Rod Liddle'}, {'start': 62, 'end': 71, 'probability': 0.7528, 'type': 'Person', 'normalized_text': 'Rod Liddle'}], 'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/7dVOxuWvVT', 'expanded_url': 'https://twitter.com/brokenbottleboy/status/1497858903262085126/photo/1', 'display_url': 'pic.twitter.com/7dVOxuWvVT'}, {'start': 100, 'end': 123, 'url': 'https://t.co/7dVOxuWvVT', 'expanded_url': 'https://twitter.com/brokenbottleboy/status/1497858903262085126/photo/1', 'display_url': 'pic.twitter.com/7dVOxuWvVT'}]}	Twitter for Android	{'retweet_count': 710, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497877399391907840	"RT @brokenbottleboy: Rod Liddle in The Spectator last week. 

Rod Liddle in The Sunday Times today. https://t.co/7dVOxuWvVT"	754604381048344576
2022-02-27 10:25:27+00:00	{'mentions': [{'start': 3, 'end': 14, 'username': 'afuahirsch', 'id': '20137622'}]}	Twitter for Android	{'retweet_count': 5439, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497880553869221890	"RT @afuahirsch: This is literally why I teach journalism

So we never produce another generation who spout and normalise this https://t.co/…"	754604381048344576
2022-02-27 11:26:31+00:00	{'mentions': [{'start': 128, 'end': 142, 'username': 'nationaltrust', 'id': '17632266'}], 'annotations': [{'start': 48, 'end': 56, 'probability': 0.5213, 'type': 'Organization', 'normalized_text': 'Telegraph'}, {'start': 89, 'end': 90, 'probability': 0.9565, 'type': 'Place', 'normalized_text': 'UK'}], 'urls': [{'start': 204, 'end': 227, 'url': 'https://t.co/fFGL2VOnQp', 'expanded_url': 'https://twitter.com/ricotheyounger/status/1497880972485959692', 'display_url': 'twitter.com/ricotheyounger…'}]}	Twitter Web App	{'retweet_count': 50, 'reply_count': 3, 'like_count': 138, 'quote_count': 2}	1497895920595263488	"It's time for an open &amp; honest debate about the Telegraph's attacks on ""wokeness"" within UK civil society. Well done to the @NationalTrust for getting this corrected. Please share far &amp; wide: 👇👇👇 https://t.co/fFGL2VOnQp"	754604381048344576
2022-02-27 11:28:14+00:00	{'mentions': [{'start': 3, 'end': 18, 'username': 'ricotheyounger', 'id': '144562987'}], 'annotations': [{'start': 122, 'end': 123, 'probability': 0.8293, 'type': 'Place', 'normalized_text': 'UK'}]}	Twitter Web App	{'retweet_count': 765, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497896353007116290	RT @ricotheyounger: There's so much that needs people's attention on social media today. But a small, important thing for UK charities &amp; 'w…	754604381048344576
2022-02-27 11:28:21+00:00	{'mentions': [{'start': 3, 'end': 18, 'username': 'ricotheyounger', 'id': '144562987'}]}	Twitter Web App	{'retweet_count': 57, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497896381780004864	RT @ricotheyounger: For more than a decade, stories about the Trust being ‘politically correct’, ‘trendy’, ‘Marxist’, &amp; now ‘woke’ have oft…	754604381048344576
2022-02-27 11:34:28+00:00	{'annotations': [{'start': 73, 'end': 81, 'probability': 0.4729, 'type': 'Organization', 'normalized_text': 'Telegraph'}, {'start': 127, 'end': 128, 'probability': 0.9716, 'type': 'Place', 'normalized_text': 'UK'}], 'urls': [{'start': 148, 'end': 171, 'url': 'https://t.co/fFGL2VOnQp', 'expanded_url': 'https://twitter.com/ricotheyounger/status/1497880972485959692', 'display_url': 'twitter.com/ricotheyounger…'}]}	Twitter Web App	{'retweet_count': 39, 'reply_count': 3, 'like_count': 127, 'quote_count': 2}	1497897919894237184	"If to be ""woke"" is to be anti-racist, then what should we infer from the Telegraph's repeated attacks on ""wokeness"" within the UK charity sector? 🤔 https://t.co/fFGL2VOnQp"	754604381048344576
2022-02-27 11:43:52+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 25, 'end': 39, 'probability': 0.4092, 'type': 'Organization', 'normalized_text': 'Daily Telegraph'}, {'start': 70, 'end': 83, 'probability': 0.5595, 'type': 'Organization', 'normalized_text': 'National Trust'}]}	Twitter Web App	{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497900285963952129	"RT @StopFundingHate: The Daily Telegraph wants us to believe that the National Trust has been ""left reeling by claims it has been taken ove…"	754604381048344576
2022-02-27 11:45:35+00:00	{'annotations': [{'start': 19, 'end': 34, 'probability': 0.4119, 'type': 'Organization', 'normalized_text': 'Sunday Telegraph'}], 'hashtags': [{'start': 80, 'end': 96, 'tag': 'StopFundingHate'}], 'urls': [{'start': 147, 'end': 170, 'url': 'https://t.co/RESCmzU7Pn', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1475949060091789313', 'display_url': 'twitter.com/StopFundingHat…'}]}	Twitter Web App	{'retweet_count': 38, 'reply_count': 3, 'like_count': 141, 'quote_count': 2}	1497900718635859971	Unsurprisingly the Sunday Telegraph have also run a series of stories attacking #StopFundingHate - prompting a surge in donations to our work! 💪💪💪 https://t.co/RESCmzU7Pn	754604381048344576
2022-02-27 12:01:09+00:00	{'mentions': [{'start': 0, 'end': 8, 'username': 'pwwanat', 'id': '3340955391'}]}	Twitter for Android	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	1497904634677112832	@pwwanat Reportedly they have! What does it look like from your side?	754604381048344576
2022-02-27 12:06:47+00:00	{'mentions': [{'start': 0, 'end': 8, 'username': 'pwwanat', 'id': '3340955391'}]}	Twitter for Android	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	1497906053719154688	@pwwanat 👊👊👊	754604381048344576
2022-02-27 12:07:40+00:00	{'mentions': [{'start': 0, 'end': 8, 'username': 'pwwanat', 'id': '3340955391'}], 'urls': [{'start': 9, 'end': 32, 'url': 'https://t.co/adcOyeYyEB', 'expanded_url': 'https://www.reuters.com/technology/youtube-blocks-rt-other-russian-channels-generating-revenue-2022-02-26/', 'display_url': 'reuters.com/technology/you…'}]}	Twitter for Android	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	1497906275694399494	@pwwanat https://t.co/adcOyeYyEB	754604381048344576
2022-02-27 12:39:40+00:00	{'annotations': [{'start': 26, 'end': 43, 'probability': 0.632, 'type': 'Organization', 'normalized_text': 'Russian Government'}], 'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/NMqz9jet8o', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1497914326962905094/photo/1', 'display_url': 'pic.twitter.com/NMqz9jet8o'}, {'start': 130, 'end': 153, 'url': 'https://t.co/9on6f99RBd', 'expanded_url': 'https://twitter.com/ASLuhn/status/1497911884527411200', 'display_url': 'twitter.com/ASLuhn/status/…'}]}	Twitter for Android	{'retweet_count': 49, 'reply_count': 7, 'like_count': 137, 'quote_count': 2}	1497914326962905094	The irony of appearing on Russian Government-controlled TV to talk about how much you love free speech... https://t.co/NMqz9jet8o https://t.co/9on6f99RBd	754604381048344576
2022-02-27 13:00:09+00:00	{'annotations': [{'start': 24, 'end': 41, 'probability': 0.5308, 'type': 'Organization', 'normalized_text': 'Russian Government'}], 'urls': [{'start': 186, 'end': 209, 'url': 'https://t.co/WHbmyuLjMV', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1497919481368117251/photo/1', 'display_url': 'pic.twitter.com/WHbmyuLjMV'}]}	Twitter for Android	{'retweet_count': 2, 'reply_count': 2, 'like_count': 18, 'quote_count': 1}	1497919481368117251	"This commentator on the Russian Government-controlled propaganda channel RT is deeply concerned about ""a free-speech crisis"" which they say is happening within British universities... 🤔 https://t.co/WHbmyuLjMV"	754604381048344576
2022-02-27 13:16:45+00:00	{'mentions': [{'start': 24, 'end': 30, 'username': 'SkyUK', 'id': '20139563'}, {'start': 37, 'end': 47, 'username': 'Discovery', 'id': '17842366'}], 'annotations': [{'start': 75, 'end': 81, 'probability': 0.7807, 'type': 'Organization', 'normalized_text': 'GB News'}], 'hashtags': [{'start': 87, 'end': 102, 'tag': 'DontfundGBNews'}], 'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/QtV9fBy9dL', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1497923661101256709/photo/1', 'display_url': 'pic.twitter.com/QtV9fBy9dL'}]}	Twitter for Android	{'retweet_count': 221, 'reply_count': 11, 'like_count': 403, 'quote_count': 12}	1497923661101256709	Share if you agree that @SkyUK &amp; @Discovery should stop collaborating with GB News #DontfundGBNews https://t.co/QtV9fBy9dL	754604381048344576
2022-02-27 15:35:20+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 40, 'end': 55, 'probability': 0.4469, 'type': 'Organization', 'normalized_text': 'Sunday Telegraph'}], 'hashtags': [{'start': 101, 'end': 117, 'tag': 'StopFundingHate'}]}	Twitter for Android	{'retweet_count': 38, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497958535572959234	RT @StopFundingHate: Unsurprisingly the Sunday Telegraph have also run a series of stories attacking #StopFundingHate - prompting a surge i…	754604381048344576
2022-02-27 16:45:18+00:00	{'mentions': [{'start': 3, 'end': 18, 'username': 'RonFilipkowski', 'id': '1298372735383605249'}], 'annotations': [{'start': 20, 'end': 31, 'probability': 0.9978, 'type': 'Person', 'normalized_text': 'Steve Bannon'}, {'start': 37, 'end': 47, 'probability': 0.9886, 'type': 'Person', 'normalized_text': 'Erik Prince'}, {'start': 77, 'end': 82, 'probability': 0.9912, 'type': 'Place', 'normalized_text': 'Russia'}, {'start': 92, 'end': 96, 'probability': 0.9815, 'type': 'Person', 'normalized_text': 'Putin'}]}	Twitter for Android	{'retweet_count': 3278, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497976142627852289	RT @RonFilipkowski: Steve Bannon and Erik Prince say we should be supporting Russia because Putin is anti-woke and has no tolerance for LGB…	754604381048344576
2022-02-27 16:48:32+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'MindCharity', 'id': '27033505'}]}	Twitter for Android	{'retweet_count': 1287, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497976956209479682	RT @MindCharity: 🧵 There's no question that the news is difficult to read and absorb right now. But we've got some things that might help y…	754604381048344576
2022-02-27 17:02:29+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 47, 'end': 64, 'probability': 0.6577, 'type': 'Organization', 'normalized_text': 'Russian Government'}]}	Twitter for Android	{'retweet_count': 49, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497980468481961989	RT @StopFundingHate: The irony of appearing on Russian Government-controlled TV to talk about how much you love free speech... https://t.co…	754604381048344576
2022-02-27 17:16:42+00:00	{'mentions': [{'start': 3, 'end': 16, 'username': 'CheckMyAdsHQ', 'id': '1451713500439588864'}, {'start': 29, 'end': 36, 'username': 'Google', 'id': '20536157'}], 'annotations': [{'start': 70, 'end': 75, 'probability': 0.9172, 'type': 'Place', 'normalized_text': 'Russia'}]}	Twitter for Android	{'retweet_count': 103, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497984044583247879	"RT @CheckMyAdsHQ: Yesterday, @Google announced they were demonetizing Russia Today and other state-backed propaganda channels. 

But today,…"	754604381048344576
2022-02-27 18:06:09+00:00	{'mentions': [{'start': 3, 'end': 16, 'username': 'AlanRMacLeod', 'id': '2365896248'}], 'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/S26FWjbclj', 'expanded_url': 'https://twitter.com/AlanRMacLeod/status/1497880882471849984/photo/1', 'display_url': 'pic.twitter.com/S26FWjbclj'}, {'start': 77, 'end': 100, 'url': 'https://t.co/S26FWjbclj', 'expanded_url': 'https://twitter.com/AlanRMacLeod/status/1497880882471849984/photo/1', 'display_url': 'pic.twitter.com/S26FWjbclj'}, {'start': 77, 'end': 100, 'url': 'https://t.co/S26FWjbclj', 'expanded_url': 'https://twitter.com/AlanRMacLeod/status/1497880882471849984/photo/1', 'display_url': 'pic.twitter.com/S26FWjbclj'}]}	Twitter for Android	{'retweet_count': 22235, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1497996490446454792	RT @AlanRMacLeod: In moments of crisis, people often show their true colors. https://t.co/S26FWjbclj	754604381048344576
2022-02-27 19:05:02+00:00	{'mentions': [{'start': 0, 'end': 8, 'username': 'AcornTV', 'id': '2280885721'}, {'start': 9, 'end': 18, 'username': 'rjsleven', 'id': '3401168062'}]}	Twitter for Android	{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}	1498011311099334660	@AcornTV @rjsleven Thankyou for your prompt action!	754604381048344576
2022-02-27 19:05:22+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'AcornTV', 'id': '2280885721'}, {'start': 13, 'end': 22, 'username': 'rjsleven', 'id': '3401168062'}, {'start': 23, 'end': 39, 'username': 'StopFundingHate', 'id': '754604381048344576'}]}	Twitter for Android	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498011392850419723	RT @AcornTV: @rjsleven @StopFundingHate Thank you very much for notifying us of this troubling ad placement. We will remedy this issue ASAP.	754604381048344576
2022-02-28 09:11:47+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 94, 'end': 102, 'probability': 0.3741, 'type': 'Organization', 'normalized_text': 'Telegraph'}]}	Twitter Web App	{'retweet_count': 39, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498224398976831492	"RT @StopFundingHate: If to be ""woke"" is to be anti-racist, then what should we infer from the Telegraph's repeated attacks on ""wokeness"" wi…"	754604381048344576
2022-02-28 09:21:54+00:00	{'mentions': [{'start': 3, 'end': 18, 'username': 'ricotheyounger', 'id': '144562987'}, {'start': 124, 'end': 138, 'username': 'nationaltrust', 'id': '17632266'}]}	Twitter Web App	{'retweet_count': 64, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498226948006367232	RT @ricotheyounger: If a newspaper makes a false claim it may be amplified by broadcasters. A culture wars challenge for us @nationaltrust…	754604381048344576
2022-02-28 09:26:46+00:00	{'annotations': [{'start': 44, 'end': 46, 'probability': 0.9231, 'type': 'Organization', 'normalized_text': 'BBC'}, {'start': 111, 'end': 119, 'probability': 0.709, 'type': 'Organization', 'normalized_text': 'Telegraph'}], 'urls': [{'start': 266, 'end': 289, 'url': 'https://t.co/CBDe08KPQL', 'expanded_url': 'https://twitter.com/ricotheyounger/status/1498226806872322049', 'display_url': 'twitter.com/ricotheyounger…'}]}	Twitter Web App	{'retweet_count': 44, 'reply_count': 0, 'like_count': 98, 'quote_count': 0}	1498228170037805056	Important point here about the way that the BBC amplifies false statements from poor quality media such as the Telegraph. Even when the original source is forced to correct the record, the false claims have already been given a wide airing &amp; the damage is done. https://t.co/CBDe08KPQL	754604381048344576
2022-02-28 09:54:53+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'BrianCathcart', 'id': '141337990'}]}	Twitter Web App	{'retweet_count': 54, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498235249473556491	RT @BrianCathcart: Quick points to be made (on a day when much more momentous things are happening) about this correction and apology from…	754604381048344576
2022-02-28 10:25:26+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 60, 'end': 61, 'probability': 0.9654, 'type': 'Place', 'normalized_text': 'UK'}]}	Twitter Web App	{'retweet_count': 89, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498242936026599428	RT @StopFundingHate: Russian propaganda seeks to weaken the UK by using inflammatory narratives that exacerbate existing divisions, &amp; pit d…	754604381048344576
2022-02-28 10:49:59+00:00	{'mentions': [{'start': 0, 'end': 12, 'username': 'RupertMyers', 'id': '21282561'}, {'start': 13, 'end': 25, 'username': 'Nevfountain', 'id': '273604905'}, {'start': 26, 'end': 32, 'username': 'SkyUK', 'id': '20139563'}, {'start': 33, 'end': 43, 'username': 'Discovery', 'id': '17842366'}], 'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/8Asa1eQnjo', 'expanded_url': 'https://twitter.com/GBNEWS/status/1494031068084772867', 'display_url': 'twitter.com/GBNEWS/status/…'}]}	Twitter Web App	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	1498249113711828998	@RupertMyers @Nevfountain @SkyUK @Discovery It does seem extraordinary, but here's the original tweet: https://t.co/8Asa1eQnjo	754604381048344576
2022-02-28 14:07:31+00:00	{'mentions': [{'start': 3, 'end': 14, 'username': 'free_equal', 'id': '1410372553'}], 'hashtags': [{'start': 82, 'end': 101, 'tag': 'ZeroDiscrimination'}, {'start': 109, 'end': 115, 'tag': 'Pride'}, {'start': 116, 'end': 123, 'tag': 'LGBTIQ'}, {'start': 127, 'end': 136, 'tag': 'Equality'}]}	Twitter Web App	{'retweet_count': 20, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498298826733543431	"RT @free_equal: In a world that can seem so void of color, paint it with yours on #ZeroDiscrimination Day!  
#Pride #LGBTIQ+ + #Equality #U…"	754604381048344576
2022-02-28 16:13:55+00:00	{'mentions': [{'start': 3, 'end': 18, 'username': 'consciousadnet', 'id': '1067413788448698368'}]}	Twitter Web App	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498330633315274760	RT @consciousadnet: If you're interested in learning more about CAN - what we're up to, how we work and how to become a member - come along…	754604381048344576
2022-02-28 16:39:36+00:00	{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/wJoPyydyia', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1498337098637713409/photo/1', 'display_url': 'pic.twitter.com/wJoPyydyia'}]}	Twitter Web App	{'retweet_count': 16, 'reply_count': 0, 'like_count': 55, 'quote_count': 2}	1498337098637713409	Well this did not age well... https://t.co/wJoPyydyia	754604381048344576
2022-02-28 20:14:49+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 35, 'end': 41, 'probability': 0.6621, 'type': 'Organization', 'normalized_text': 'GB News'}, {'start': 68, 'end': 74, 'probability': 0.8742, 'type': 'Place', 'normalized_text': 'Britain'}]}	Twitter Web App	{'retweet_count': 28, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498391259228086279	"RT @StopFundingHate: Supporters of GB News keep claiming it will be Britain's first ""anti woke"" channel - but this commentator on RT (forme…"	754604381048344576
2022-02-28 22:04:13+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'Nadine_Writes', 'id': '266101459'}], 'annotations': [{'start': 60, 'end': 66, 'probability': 0.9757, 'type': 'Place', 'normalized_text': 'Ukraine'}]}	Twitter for Android	{'retweet_count': 745, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498418791063203846	"RT @Nadine_Writes: NEW: ""The racial bias in western media’s Ukraine coverage is shameful. It's as though bloodshed &amp; invasion is only to be…"	754604381048344576
2022-02-28 22:23:49+00:00	{'mentions': [{'start': 3, 'end': 18, 'username': 'BasitMahmood91', 'id': '734037588290490368'}]}	Twitter for Android	{'retweet_count': 39, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498423724172845060	RT @BasitMahmood91: Dear editors, don't tell ethnic minority journalists to be 'neutral' on racism, it's a privilege we can't afford.	754604381048344576
2022-03-01 06:06:08+00:00	{'urls': [{'start': 2, 'end': 25, 'url': 'https://t.co/3dbqdREZpj', 'expanded_url': 'https://twitter.com/NikkiMcR/status/1498474032521527296', 'display_url': 'twitter.com/NikkiMcR/statu…'}]}	Twitter for Android	{'retweet_count': 7, 'reply_count': 3, 'like_count': 37, 'quote_count': 0}	1498540069929553923	🤔 https://t.co/3dbqdREZpj	754604381048344576
2022-03-01 06:10:36+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'catthekin', 'id': '757382130'}], 'annotations': [{'start': 63, 'end': 70, 'probability': 0.6013, 'type': 'Person', 'normalized_text': 'MyPillow'}]}	Twitter for Android	{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498541191079604225	RT @catthekin: He’s been fully demonetized since July ‘21 when MyPillow finally threw in the towel so this makes sense	754604381048344576
2022-03-01 06:10:44+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'catthekin', 'id': '757382130'}]}	Twitter for Android	{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498541224789217282	RT @catthekin: Advertisers have fled his show en masse. But his website The Daily Caller still has ads. We’ll be addressing that soon.	754604381048344576
2022-03-01 06:28:32+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'RVAwonk', 'id': '2316383071'}], 'annotations': [{'start': 63, 'end': 76, 'probability': 0.918, 'type': 'Person', 'normalized_text': 'Tucker Carlson'}]}	Twitter for Android	{'retweet_count': 341, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498545705539059714	RT @RVAwonk: Russian propaganda outlet RT is using a clip from Tucker Carlson’s show tonight to bolster its (false) narrative claiming that…	754604381048344576
2022-03-01 08:00:11+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/wJoPyydyia', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1498337098637713409/photo/1', 'display_url': 'pic.twitter.com/wJoPyydyia'}]}	Twitter for Android	{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1498568768628350977	RT @StopFundingHate: Well this did not age well... https://t.co/wJoPyydyia	754604381048344576
