created_at	source	id	public_metrics	entities	author_id	text
2022-02-07 15:39:20+00:00	Twitter for iPhone	1490711785380491265	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 63, 'probability': 0.6003, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 76, 'end': 89, 'probability': 0.6813, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'OptimumHelp', 'id': '705534415'}]}	827230598888615936	RT @Slarothestoic: Hello, @OptimumHelp Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trus…
2022-02-07 15:39:23+00:00	Twitter for iPhone	1490711799318077440	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 60, 'end': 66, 'probability': 0.6004, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 79, 'end': 92, 'probability': 0.7213, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 41, 'username': 'sigmacomputing', 'id': '3235332625'}]}	827230598888615936	RT @Slarothestoic: Hello, @sigmacomputing Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public t…
2022-02-07 15:39:27+00:00	Twitter for iPhone	1490711817072615433	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 55, 'end': 61, 'probability': 0.6105, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 74, 'end': 87, 'probability': 0.7214, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 36, 'username': 'CARiD_com', 'id': '75151882'}]}	827230598888615936	RT @Slarothestoic: Hello, @CARiD_com Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public trust…
2022-02-07 15:39:35+00:00	Twitter for iPhone	1490711850438340612	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 78, 'end': 84, 'probability': 0.5654, 'type': 'Product', 'normalized_text': 'YouTube'}, {'start': 89, 'end': 102, 'probability': 0.425, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 24, 'end': 38, 'username': 'drcesarlozano', 'id': '100288793'}]}	827230598888615936	RT @Slarothestoic: Hola @drcesarlozano Su anuncio se encuentra en el canal de YouTube de Breitbart News, un sitio que constantemente socava…
2022-02-07 15:39:40+00:00	Twitter for iPhone	1490711868314460164	{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 41, 'username': 'BayerCropProUS', 'id': '987401159747997697'}]}	827230598888615936	RT @Slarothestoic: Hello, @BayerCropProUS Your ad is helping fund Zero Hedge, a site that publishes dangerous misinformation about COVID-19…
2022-02-07 15:39:45+00:00	Twitter for iPhone	1490711892788191235	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'BALLWatchCo', 'id': '33856489'}]}	827230598888615936	RT @Slarothestoic: Hello, @BALLWatchCo Your ad is helping fund Zero Hedge, a site that publishes dangerous misinformation about COVID-19. C…
2022-02-07 15:39:50+00:00	Twitter for iPhone	1490711910450450437	{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 60, 'end': 66, 'probability': 0.6004, 'type': 'Organization', 'normalized_text': 'YouTube'}, {'start': 79, 'end': 92, 'probability': 0.7213, 'type': 'Organization', 'normalized_text': 'Breitbart News'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 41, 'username': 'GenerationUSA_', 'id': '1171249520241516546'}]}	827230598888615936	RT @Slarothestoic: Hello, @GenerationUSA_ Your ad is on the YouTube channel of Breitbart News, a site that consistently undermines public t…
2022-02-07 15:39:53+00:00	Twitter for iPhone	1490711923314335756	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'TrintechInc', 'id': '102809587'}]}	827230598888615936	RT @Slarothestoic: Hello, @TrintechInc Your ad is helping fund Zero Hedge, a site that publishes dangerous misinformation about COVID-19. C…
2022-02-07 15:40:11+00:00	Twitter for iPhone	1490712000506310659	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 33, 'username': 'splunk', 'id': '12447792'}]}	827230598888615936	RT @Slarothestoic: Hello, @splunk Your ad is helping fund Zero Hedge, a site that publishes dangerous misinformation about COVID-19. Can yo…
2022-02-09 11:43:54+00:00	Twitter Web App	1491377312625213442	{'retweet_count': 4, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}	{'annotations': [{'start': 33, 'end': 41, 'probability': 0.8534, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/rhIeNhNEtq', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491377312625213442/photo/1', 'display_url': 'pic.twitter.com/rhIeNhNEtq'}, {'start': 174, 'end': 197, 'url': 'https://t.co/rhIeNhNEtq', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491377312625213442/photo/1', 'display_url': 'pic.twitter.com/rhIeNhNEtq'}, {'start': 174, 'end': 197, 'url': 'https://t.co/rhIeNhNEtq', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491377312625213442/photo/1', 'display_url': 'pic.twitter.com/rhIeNhNEtq'}, {'start': 174, 'end': 197, 'url': 'https://t.co/rhIeNhNEtq', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491377312625213442/photo/1', 'display_url': 'pic.twitter.com/rhIeNhNEtq'}], 'mentions': [{'start': 7, 'end': 18, 'username': 'otainsight', 'id': '1519162694'}, {'start': 163, 'end': 173, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @otainsight Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/rhIeNhNEtq
2022-02-09 11:46:56+00:00	Twitter Web App	1491378074726039552	{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}	{'annotations': [{'start': 33, 'end': 41, 'probability': 0.8534, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/Y8m56oxBM8', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491378074726039552/photo/1', 'display_url': 'pic.twitter.com/Y8m56oxBM8'}, {'start': 174, 'end': 197, 'url': 'https://t.co/Y8m56oxBM8', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491378074726039552/photo/1', 'display_url': 'pic.twitter.com/Y8m56oxBM8'}, {'start': 174, 'end': 197, 'url': 'https://t.co/Y8m56oxBM8', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491378074726039552/photo/1', 'display_url': 'pic.twitter.com/Y8m56oxBM8'}, {'start': 174, 'end': 197, 'url': 'https://t.co/Y8m56oxBM8', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491378074726039552/photo/1', 'display_url': 'pic.twitter.com/Y8m56oxBM8'}], 'mentions': [{'start': 7, 'end': 18, 'username': 'epaypolicy', 'id': '2939054129'}, {'start': 163, 'end': 173, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @epaypolicy Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/Y8m56oxBM8
2022-02-09 11:49:07+00:00	Twitter Web App	1491378624678621184	{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}	{'annotations': [{'start': 35, 'end': 43, 'probability': 0.8534, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'urls': [{'start': 176, 'end': 199, 'url': 'https://t.co/isIriNouZE', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491378624678621184/photo/1', 'display_url': 'pic.twitter.com/isIriNouZE'}, {'start': 176, 'end': 199, 'url': 'https://t.co/isIriNouZE', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491378624678621184/photo/1', 'display_url': 'pic.twitter.com/isIriNouZE'}, {'start': 176, 'end': 199, 'url': 'https://t.co/isIriNouZE', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491378624678621184/photo/1', 'display_url': 'pic.twitter.com/isIriNouZE'}, {'start': 176, 'end': 199, 'url': 'https://t.co/isIriNouZE', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491378624678621184/photo/1', 'display_url': 'pic.twitter.com/isIriNouZE'}], 'mentions': [{'start': 7, 'end': 20, 'username': 'Malwarebytes', 'id': '18576042'}, {'start': 165, 'end': 175, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @Malwarebytes Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/isIriNouZE
2022-02-09 11:51:04+00:00	Twitter Web App	1491379117560066053	{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}	{'urls': [{'start': 175, 'end': 198, 'url': 'https://t.co/hrDN5521vu', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491379117560066053/photo/1', 'display_url': 'pic.twitter.com/hrDN5521vu'}, {'start': 175, 'end': 198, 'url': 'https://t.co/hrDN5521vu', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491379117560066053/photo/1', 'display_url': 'pic.twitter.com/hrDN5521vu'}, {'start': 175, 'end': 198, 'url': 'https://t.co/hrDN5521vu', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491379117560066053/photo/1', 'display_url': 'pic.twitter.com/hrDN5521vu'}, {'start': 175, 'end': 198, 'url': 'https://t.co/hrDN5521vu', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491379117560066053/photo/1', 'display_url': 'pic.twitter.com/hrDN5521vu'}], 'mentions': [{'start': 7, 'end': 21, 'username': 'paramountplus', 'id': '922928836836130816'}, {'start': 164, 'end': 174, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @paramountplus Your ad is helping fund Zero Hedge, a site that publishes dangerous misinformation about COVID-19. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/hrDN5521vu
2022-02-09 13:24:32+00:00	Twitter for iPhone	1491402636389941248	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 40, 'username': 'paramountplus', 'id': '922928836836130816'}]}	2591812278	RT @Slarothestoic: Hello, @paramountplus Your ad is helping fund Zero Hedge, a site that publishes dangerous misinformation about COVID-19.…
2022-02-09 13:24:41+00:00	Twitter for iPhone	1491402677187919877	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 52, 'end': 60, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 37, 'username': 'epaypolicy', 'id': '2939054129'}]}	2591812278	RT @Slarothestoic: Hello, @epaypolicy Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-09 13:25:35+00:00	Twitter for iPhone	1491402900886933504	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 54, 'end': 62, 'probability': 0.8241, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 39, 'username': 'Malwarebytes', 'id': '18576042'}]}	2591812278	RT @Slarothestoic: Hello, @Malwarebytes Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science…
2022-02-09 13:26:28+00:00	Twitter for iPhone	1491403126536282117	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 52, 'end': 60, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 37, 'username': 'otainsight', 'id': '1519162694'}]}	2591812278	RT @Slarothestoic: Hello, @otainsight Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-09 13:38:58+00:00	Twitter for iPhone	1491406269718347782	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 57, 'end': 65, 'probability': 0.8233, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 42, 'username': 'pacificclassics', 'id': '1126203959809413120'}]}	999304272092151809	RT @Slarothestoic: Hello, @pacificclassics Your ad is on Breitbart, a site that consistently undermines public trust in proven climate scie…
2022-02-09 14:23:03+00:00	Twitter for iPhone	1491417363316903939	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 52, 'end': 60, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 37, 'username': 'epaypolicy', 'id': '2939054129'}]}	810689153260224513	RT @Slarothestoic: Hello, @epaypolicy Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-09 14:42:34+00:00	Twitter for iPhone	1491422275933196289	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 54, 'end': 62, 'probability': 0.8241, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 39, 'username': 'Malwarebytes', 'id': '18576042'}]}	810689153260224513	RT @Slarothestoic: Hello, @Malwarebytes Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science…
2022-02-09 14:44:55+00:00	Twitter for iPhone	1491422869297205250	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 52, 'end': 60, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 37, 'username': 'otainsight', 'id': '1519162694'}]}	810689153260224513	RT @Slarothestoic: Hello, @otainsight Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-09 16:39:20+00:00	Twitter for iPhone	1491451662195900419	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 52, 'end': 60, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 37, 'username': 'otainsight', 'id': '1519162694'}]}	560817896	RT @Slarothestoic: Hello, @otainsight Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-09 16:43:18+00:00	Twitter for iPhone	1491452659731398657	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 52, 'end': 60, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 37, 'username': 'epaypolicy', 'id': '2939054129'}]}	560817896	RT @Slarothestoic: Hello, @epaypolicy Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-09 16:52:25+00:00	Twitter for iPhone	1491454954770661376	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 54, 'end': 62, 'probability': 0.8241, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 39, 'username': 'Malwarebytes', 'id': '18576042'}]}	560817896	RT @Slarothestoic: Hello, @Malwarebytes Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science…
2022-02-09 17:07:57+00:00	Twitter for iPhone	1491458861546749953	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 40, 'username': 'paramountplus', 'id': '922928836836130816'}]}	560817896	RT @Slarothestoic: Hello, @paramountplus Your ad is helping fund Zero Hedge, a site that publishes dangerous misinformation about COVID-19.…
2022-02-10 11:45:33+00:00	Twitter Web App	1491740114472554496	{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}	{'annotations': [{'start': 34, 'end': 42, 'probability': 0.8534, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'urls': [{'start': 175, 'end': 198, 'url': 'https://t.co/keUePdmzID', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491740114472554496/photo/1', 'display_url': 'pic.twitter.com/keUePdmzID'}, {'start': 175, 'end': 198, 'url': 'https://t.co/keUePdmzID', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491740114472554496/photo/1', 'display_url': 'pic.twitter.com/keUePdmzID'}, {'start': 175, 'end': 198, 'url': 'https://t.co/keUePdmzID', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491740114472554496/photo/1', 'display_url': 'pic.twitter.com/keUePdmzID'}, {'start': 175, 'end': 198, 'url': 'https://t.co/keUePdmzID', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491740114472554496/photo/1', 'display_url': 'pic.twitter.com/keUePdmzID'}], 'mentions': [{'start': 7, 'end': 19, 'username': 'LanternaEdu', 'id': '140853960'}, {'start': 164, 'end': 174, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @LanternaEdu Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/keUePdmzID
2022-02-10 11:48:06+00:00	Twitter Web App	1491740755861422080	{'retweet_count': 5, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}	{'annotations': [{'start': 32, 'end': 40, 'probability': 0.8534, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'urls': [{'start': 173, 'end': 196, 'url': 'https://t.co/Y63xLrjJNW', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491740755861422080/photo/1', 'display_url': 'pic.twitter.com/Y63xLrjJNW'}, {'start': 173, 'end': 196, 'url': 'https://t.co/Y63xLrjJNW', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491740755861422080/photo/1', 'display_url': 'pic.twitter.com/Y63xLrjJNW'}, {'start': 173, 'end': 196, 'url': 'https://t.co/Y63xLrjJNW', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491740755861422080/photo/1', 'display_url': 'pic.twitter.com/Y63xLrjJNW'}, {'start': 173, 'end': 196, 'url': 'https://t.co/Y63xLrjJNW', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1491740755861422080/photo/1', 'display_url': 'pic.twitter.com/Y63xLrjJNW'}], 'mentions': [{'start': 7, 'end': 17, 'username': 'Elkay_USA', 'id': '431099215'}, {'start': 162, 'end': 172, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @Elkay_USA Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/Y63xLrjJNW
2022-02-10 14:40:03+00:00	Twitter for iPhone	1491784029942603787	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 53, 'end': 61, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'LanternaEdu', 'id': '140853960'}]}	810689153260224513	RT @Slarothestoic: Hello, @LanternaEdu Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-10 14:52:40+00:00	Twitter for iPhone	1491787206003859457	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 51, 'end': 59, 'probability': 0.8075, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 36, 'username': 'Elkay_USA', 'id': '431099215'}]}	810689153260224513	RT @Slarothestoic: Hello, @Elkay_USA Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. C…
2022-02-10 15:20:01+00:00	Twitter for iPhone	1491794088160489485	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 53, 'end': 61, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'LanternaEdu', 'id': '140853960'}]}	560817896	RT @Slarothestoic: Hello, @LanternaEdu Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-10 15:26:32+00:00	Twitter for iPhone	1491795727411867660	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 51, 'end': 59, 'probability': 0.8075, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 36, 'username': 'Elkay_USA', 'id': '431099215'}]}	560817896	RT @Slarothestoic: Hello, @Elkay_USA Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. C…
2022-02-10 15:30:47+00:00	Twitter Web App	1491796799010443265	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 51, 'end': 59, 'probability': 0.8075, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 36, 'username': 'Elkay_USA', 'id': '431099215'}]}	785595095093354499	RT @Slarothestoic: Hello, @Elkay_USA Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. C…
2022-02-11 02:26:08+00:00	Twitter for iPhone	1491961720461348865	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 51, 'end': 59, 'probability': 0.8075, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 36, 'username': 'Elkay_USA', 'id': '431099215'}]}	999304272092151809	RT @Slarothestoic: Hello, @Elkay_USA Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. C…
2022-02-11 02:29:07+00:00	Twitter for iPhone	1491962472923680770	{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 53, 'end': 61, 'probability': 0.8182, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 38, 'username': 'LanternaEdu', 'id': '140853960'}]}	999304272092151809	RT @Slarothestoic: Hello, @LanternaEdu Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science.…
2022-02-11 11:37:27+00:00	Twitter Web App	1492100464602660868	{'retweet_count': 1, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}	{'annotations': [{'start': 30, 'end': 38, 'probability': 0.8534, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'urls': [{'start': 171, 'end': 194, 'url': 'https://t.co/uHMeBLxa4r', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1492100464602660868/photo/1', 'display_url': 'pic.twitter.com/uHMeBLxa4r'}, {'start': 171, 'end': 194, 'url': 'https://t.co/uHMeBLxa4r', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1492100464602660868/photo/1', 'display_url': 'pic.twitter.com/uHMeBLxa4r'}, {'start': 171, 'end': 194, 'url': 'https://t.co/uHMeBLxa4r', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1492100464602660868/photo/1', 'display_url': 'pic.twitter.com/uHMeBLxa4r'}, {'start': 171, 'end': 194, 'url': 'https://t.co/uHMeBLxa4r', 'expanded_url': 'https://twitter.com/Slarothestoic/status/1492100464602660868/photo/1', 'display_url': 'pic.twitter.com/uHMeBLxa4r'}], 'mentions': [{'start': 7, 'end': 15, 'username': 'NordVPN', 'id': '836272957'}, {'start': 160, 'end': 170, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	824297487737520128	Hello, @NordVPN Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. Can you please fix your ad buy? Thank you. @SFMisinfo https://t.co/uHMeBLxa4r
2022-02-11 11:42:29+00:00	Twitter Web App	1492101730158399491	{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}	{'mentions': [{'start': 0, 'end': 14, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 15, 'end': 25, 'username': 'SFMisinfo', 'id': '1094902255898251265'}]}	836272957	@Slarothestoic @SFMisinfo Hello and thank you. We will pass the information to a responsible team for a review. Stay safe! -Neo
2022-02-11 16:04:32+00:00	Twitter for iPhone	1492167677875351553	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	{'annotations': [{'start': 49, 'end': 57, 'probability': 0.8231, 'type': 'Organization', 'normalized_text': 'Breitbart'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Slarothestoic', 'id': '824297487737520128'}, {'start': 26, 'end': 34, 'username': 'NordVPN', 'id': '836272957'}]}	810689153260224513	RT @Slarothestoic: Hello, @NordVPN Your ad is on Breitbart, a site that consistently undermines public trust in proven climate science. Can…
